CustomerID,Age,Gender,ItemPurchased,Category,PurchaseAmountUSD,Location,Size,Color,Season,ReviewRating,SubscriptionStatus,ShippingType,DiscountApplied,PromoCodeUsed,PreviousPurchases,PaymentMethod,FrequencyofPurchases
2838,65,"Female","Shoes","Footwear",88,"Alabama","M","Brown","Summer",4.5,"No","Express","No","No",44,"PayPal","Weekly"
2844,51,"Female","Sweater","Clothing",26,"Ohio","M","White","Summer",3.6,"No","Store Pickup","No","No",41,"Venmo","Weekly"
2850,-56,"Female","Coat","Outerwear",25,"New Hampshire","M","Gold","Spring",4.1,"No","Express","No","No",27,"PayPal","Bi-Weekly"
2851,57,"Female","Sweater","Clothing",79,"Nebraska","M","Silver","Spring",3,"No","Store Pickup","No","No",36,"Debit Card","Annually"
2852,58,"Female","Blouse","Clothing",73,"Nevada","L","Teal","Summer",3,"No","Store Pickup","No","No",42,"Debit Card","Monthly"
2853,40,"Female","Belt","Accessories",71,"New York","M","Magenta","Spring",3,"No","Store Pickup","No","No",30,"Venmo","Weekly"
2856,29,"Female","Boots","Footwear",95,"Mississippi","S","Maroon","Winter",3.8,"No","2-Day Shipping","No","No",33,"PayPal","Quarterly"
2857,65,"Female","Jacket","Outerwear",48,"Iowa","M","Indigo","Winter",3.5,"No","2-Day Shipping","No","No",31,"Credit Card","Monthly"
2859,34,"Female","Jeans","Clothing",87,NA,"L","Teal","Summer",3.8,"No","2-Day Shipping","No","No",46,"Bank Transfer","Monthly"
2862,66,"Female","Coat","Outerwear",54,"Maryland","M","Teal","Fall",3.4,"No","Free Shipping","No","No",27,"Credit Card","Monthly"
2863,68,"Female","Coat","Outerwear",75,"Hawaii","S","Violet","Summer",4.7,"No","Store Pickup","No","No",5,"Bank Transfer","Every 3 Months"
2867,54,"Female","Blouse","Clothing",75,"Connecticut","S","Violet","Summer",3.1,"No","Free Shipping","No","No",19,"Cash","Annually"
2869,45,"Female","Backpack","Accessories",49,"Colorado","M","Black","Winter",2.6,"No","Next Day Air","No","No",42,"PayPal","Every 3 Months"
2870,57,"Female","Socks","Clothing",58,"Georgia","M","White","Summer",4.2,"No","Standard","No","No",16,"Bank Transfer","Weekly"
2871,47,"Female","Jewelry","Accessories",34,"North Dakota","M","Blue","Winter",4.8,"No","Free Shipping","No","No",49,"Debit Card","Every 3 Months"
2873,63,"Female","Jewelry","Accessories",48,"Connecticut","L","Olive","Fall",2.6,"No","Next Day Air","No","No",5,"Cash","Annually"
2874,44,"Female","Sweater","Clothing",40,"Montana","M","Teal","Spring",2.6,"No","Free Shipping","No","No",8,"Bank Transfer","Monthly"
2876,24,"Female","Pants","Clothing",81,"Kentucky","M","Pink","Fall",2.6,"No","Free Shipping","No","No",14,"Debit Card","Weekly"
2879,63,"Female","Dress","Clothing",86,"California","L","Turquoise","Summer",4.3,"No","Next Day Air","No","No",13,"Bank Transfer","Annually"
2880,62,"Female","Blouse","Clothing",57,"North Dakota","XL","Turquoise","Winter",4.9,"No","Free Shipping","No","No",31,"Venmo","Annually"
2894,69,"Female","Belt","Accessories",20,"Kentucky","S","Orange","Spring",3.1,"No","Free Shipping","No","No",44,"Debit Card","Every 3 Months"
2897,30,"Female","Blouse","Clothing",91,"Delaware","M","Silver","Summer",3.3,"No","Free Shipping","No","No",2,"Venmo","Every 3 Months"
2906,58,"Female","Sunglasses","Accessories",53,"New York","L","Black","Winter",4.8,"No","Standard","No","No",14,"Debit Card","Fortnightly"
2908,19,"Female","Sunglasses","Accessories",82,"Maryland","XL","Lavender","Summer",3.7,"No","Next Day Air","No","No",50,"PayPal","Bi-Weekly"
2912,28,"Female","Socks","Clothing",38,"Ohio","XL","Orange","Fall",2.9,"No","Next Day Air","No","No",34,"Venmo","Quarterly"
2913,48,"Female","Shoes","Footwear",37,"Oregon","M","Yellow","Winter",4,"No","Standard","No","No",27,"Cash","Bi-Weekly"
2914,43,"Female","Coat","Outerwear",83,"Wyoming","L","Cyan","Winter",3.5,"No","Express","No","No",12,"Cash","Every 3 Months"
2915,45,"Female","Sweater","Clothing",72,"Pennsylvania","M","Yellow","Fall",3.8,"No","Express","No","No",1,"Debit Card","Bi-Weekly"
2917,62,"Female","Shorts","Clothing",66,"Oklahoma","M","Green","Winter",2.7,"No","Express","No","No",13,"Credit Card","Bi-Weekly"
2921,33,"Female","Sunglasses","Accessories",72,"Texas","XL","Brown","Spring",4.9,"No","Free Shipping","No","No",3,"Debit Card","Bi-Weekly"
NA,20,"Female","Handbag","Accessories",24,"Wisconsin","M","Cyan","Fall",4.6,"No","Standard","No","No",11,"Cash","Fortnightly"
2924,28,"Female","Shirt","Clothing",70,"Pennsylvania","M","Magenta","Spring",4.2,"No","2-Day Shipping","No","No",12,"Cash","Quarterly"
2925,47,"Female","Shirt","Clothing",64,"Rhode Island","L","Indigo","Winter",3.7,"No","Free Shipping","No","No",37,"Debit Card","Every 3 Months"
2926,54,"Female","Sweater","Clothing",91,"Illinois","M","Maroon","Spring",2.8,"No","Store Pickup","No","No",43,"Credit Card","Every 3 Months"
2928,45,"Female","Shirt","Clothing",24,"Missouri","M","Black","Summer",2.7,"No","Express","No","No",15,"Venmo","Bi-Weekly"
2929,40,"Female","Jewelry","Accessories",80,"Alabama","L","Yellow","Spring",3.6,"No","Store Pickup","No","No",17,"Credit Card","Weekly"
2933,65,"Female","Backpack","Accessories",88,"Alaska","L","Black","Spring",3.9,"No","Express","No","No",3,"PayPal","Quarterly"
2937,31,"Female","Skirt","Clothing",34,"Washington","M","White","Spring",3.6,"No","Express","No","No",46,"PayPal","Weekly"
2942,38,"Female","Skirt","Clothing",86,"Pennsylvania","L","Purple","Spring",3.7,"No","Free Shipping","No","No",27,"PayPal","Monthly"
2947,38,"Female","Pants","Clothing",77,"Hawaii","L","Purple","Spring",2.8,"No","Free Shipping","No","No",29,"Bank Transfer","Quarterly"
2949,61,"Female","Pants","Clothing",83,"Vermont","M","Violet","Winter",3.1,"No","Standard","No","No",38,"Debit Card","Bi-Weekly"
2951,22,"Female","Jeans","Clothing",91,"Iowa","S","Maroon","Winter",4.1,"No","2-Day Shipping","No","No",44,"Debit Card","Every 3 Months"
2955,33,"Female","T-shirt","Clothing",28,"South Dakota","M","Indigo","Winter",3.9,"No","Express","No","No",15,"Credit Card","Annually"
2958,69,"Female","Jewelry","Accessories",70,"South Dakota","S","Gray","Fall",4.7,"No","Standard","No","No",2,"Cash","Annually"
2959,55,"Female","Skirt","Clothing",100,"Ohio","M","Black","Summer",4.5,"No","Standard","No","No",28,"PayPal","Monthly"
2961,57,"Female","Coat","Outerwear",48,"Indiana","S","Olive","Spring",3.6,"No","Standard","No","No",47,"Credit Card","Weekly"
2964,52,"Female","Boots","Footwear",97,"Maine","M","Brown","Spring",3.6,"No","Free Shipping","No","No",28,"Credit Card","Weekly"
2967,52,"Female","Boots","Footwear",49,"Oklahoma","L","Orange","Fall",2.8,"No","Store Pickup","No","No",38,"Debit Card","Every 3 Months"
2975,57,"Female","Sneakers","Footwear",99,"Tennessee","XL","Peach","Summer",4.1,"No","Store Pickup","No","No",34,"Credit Card","Weekly"
2977,30,"Female","Coat","Outerwear",97,"Nebraska","M","Silver","Summer",2.8,"No","Express","No","No",28,"Cash","Fortnightly"
2979,53,"Female","Shorts","Clothing",56,"Idaho","S","Cyan","Spring",3.9,"No","Free Shipping","No","No",49,"Bank Transfer","Fortnightly"
2980,31,"Female","Jeans","Clothing",91,"Louisiana","L","Olive","Fall",2.6,"No","Next Day Air","No","No",14,"PayPal","Weekly"
2981,70,"Female","Gloves","Accessories",93,"New Jersey","L","Teal","Fall",4.4,"No","2-Day Shipping","No","No",9,"Bank Transfer","Monthly"
2982,21,"Female","Pants","Clothing",36,"Delaware","L","Pink","Winter",4.9,"No","Standard","No","No",37,"Venmo","Annually"
2983,33,"Female","Dress","Clothing",45,"Wisconsin","M","Orange","Summer",3.6,"No","Store Pickup","No","No",4,"Credit Card","Weekly"
2985,45,"Female","Gloves","Accessories",32,"Texas","L","Red","Spring",4.3,"No","2-Day Shipping","No","No",36,"Debit Card","Bi-Weekly"
2986,46,"Female","Belt","Accessories",36,"Hawaii","S","Teal","Summer",3,"No","Express","No","No",21,"Cash","Bi-Weekly"
2987,62,"Female","Belt","Accessories",85,"Arizona","S","Silver","Summer",3.3,"No","2-Day Shipping","No","No",16,"Credit Card","Monthly"
2989,69,"Female","Socks","Clothing",55,"Nevada","S","Pink","Spring",5,"No","2-Day Shipping","No","No",31,"Debit Card","Monthly"
2993,41,"Female","Socks","Clothing",64,"North Dakota","M","Charcoal","Spring",3.9,"No","Store Pickup","No","No",25,"Venmo","Weekly"
3001,57,"Female","Sandals","Footwear",70,"Ohio","M","Lavender","Winter",3.7,"No","Express","No","No",7,"PayPal","Weekly"
3009,39,"Female","Shoes","Footwear",86,"New Mexico","M","Gold","Winter",4.9,"No","Free Shipping","No","No",19,"PayPal","Weekly"
3010,62,"Female","Belt","Accessories",73,"Louisiana","M","Silver","Winter",4.6,"No","Free Shipping","No","No",8,"Venmo","Fortnightly"
3015,24,"Female","T-shirt","Clothing",65,"Utah","M","Maroon","Spring",4.5,"No","Express","No","No",38,"PayPal","Every 3 Months"
3023,58,"Female","Sandals","Footwear",26,"Georgia","M","Lavender","Fall",4,"No","Free Shipping","No","No",23,"PayPal","Weekly"
3024,50,"Female","Backpack","Accessories",31,"Indiana","M","Brown","Summer",2.9,"No","Express","No","No",4,"PayPal","Quarterly"
3028,52,"Female","Hoodie","Clothing",26,"West Virginia","XL","Peach","Winter",2.8,"No","2-Day Shipping","No","No",47,"Credit Card","Quarterly"
3029,62,"Female","Dress","Clothing",100,"California","L","Charcoal","Summer",3,"No","Free Shipping","No","No",7,"PayPal","Every 3 Months"
3036,69,"Female","Handbag","Accessories",64,"Kentucky","M","Gold","Spring",4.5,"No","Free Shipping","No","No",18,"Cash","Bi-Weekly"
3041,18,"Female","Handbag","Accessories",32,"Nebraska","M","Gold","Fall",4.1,"No","Express","No","No",10,"Cash","Fortnightly"
3044,45,"Female","Belt","Accessories",98,"Illinois","S","Peach","Fall",2.6,"No","Store Pickup","No","No",17,"Credit Card","Monthly"
3050,40,"Female","Handbag","Accessories",60,"Utah","L","Red","Summer",3,"No","Next Day Air","No","No",41,"Bank Transfer","Bi-Weekly"
3058,67,"Female","Backpack","Accessories",22,"North Carolina","M","Blue","Spring",3.4,"No","Next Day Air","No","No",26,"Bank Transfer","Weekly"
3060,46,"Female","Sweater","Clothing",71,"Kentucky","L","Maroon","Spring",3.2,"No","Express","No","No",42,"Credit Card","Quarterly"
3067,58,"Female","Skirt","Clothing",48,"Michigan","L","Teal","Summer",4.3,"No","Free Shipping","No","No",13,"Venmo","Every 3 Months"
3070,62,"Female","Jeans","Clothing",73,"Delaware","L","Magenta","Spring",4.6,"No","Express","No","No",17,"Debit Card","Quarterly"
3082,64,"Female","Sneakers","Footwear",44,"Vermont","L","Pink","Winter",4.9,"No","Next Day Air","No","No",11,"Credit Card","Weekly"
3084,22,"Female","Pants","Clothing",20,"Illinois","S","Purple","Summer",3.5,"No","Store Pickup","No","No",28,"PayPal","Quarterly"
3085,46,"Female","Scarf","Accessories",37,"Idaho","S","Indigo","Spring",3.2,"No","Store Pickup","No","No",43,"PayPal","Monthly"
3089,34,"Female","Dress","Clothing",64,"Arkansas","M","Teal","Spring",3.3,"No","Store Pickup","No","No",35,"Bank Transfer","Quarterly"
3090,50,"Female","Sandals","Footwear",21,"North Carolina","L","Blue","Fall",4.6,"No","Free Shipping","No","No",23,"Cash","Bi-Weekly"
3094,29,"Female","Socks","Clothing",63,"Pennsylvania","L","Red","Summer",4.8,"No","Store Pickup","No","No",17,"Cash","Every 3 Months"
3097,69,"Female","Shirt","Clothing",63,"Kansas","L","White","Winter",3.5,"No","Next Day Air","No","No",20,"Bank Transfer","Monthly"
3106,48,"Female","Skirt","Clothing",33,"Oregon","M","Olive","Fall",2.7,"No","Express","No","No",17,"Debit Card","Monthly"
3108,65,"Female","Blouse","Clothing",31,"Hawaii","L","Gray","Winter",4.6,"No","Standard","No","No",18,"Credit Card","Bi-Weekly"
3109,50,"Female","Socks","Clothing",69,"Oregon","M","Purple","Fall",3.2,"No","2-Day Shipping","No","No",7,"PayPal","Monthly"
3110,60,"Female","Jacket","Outerwear",92,"Illinois","M","Gray","Winter",4.3,"No","Free Shipping","No","No",47,"Bank Transfer","Fortnightly"
3118,43,"Female","Hoodie","Clothing",50,"Florida","M","Olive","Fall",3,"No","Free Shipping","No","No",4,"PayPal","Bi-Weekly"
3119,61,"Female","Shorts","Clothing",97,"Virginia","L","Blue","Summer",4.7,"No","Standard","No","No",31,"Debit Card","Quarterly"
3124,57,"Female","Handbag","Accessories",77,"Iowa","XL","Red","Fall",3.3,"No","Next Day Air","No","No",40,"Venmo","Bi-Weekly"
3125,57,"Female","Jewelry","Accessories",51,"California","M","Peach","Summer",3.4,"No","Standard","No","No",4,"Cash","Every 3 Months"
3126,33,"Female","Coat","Outerwear",26,"Oregon","L","Lavender","Spring",4,"No","Standard","No","No",3,"Cash","Quarterly"
3127,57,"Female","Sunglasses","Accessories",76,"Maine","L","Lavender","Winter",2.6,"No","Store Pickup","No","No",28,"Bank Transfer","Bi-Weekly"
3128,55,"Female","Gloves","Accessories",94,"Louisiana","M","Beige","Winter",3.4,"No","Free Shipping","No","No",43,"Credit Card","Every 3 Months"
3131,52,"Female","Pants","Clothing",20,"Vermont","M","Yellow","Summer",4.5,"No","Store Pickup","No","No",34,"Venmo","Every 3 Months"
3135,35,"Female","Boots","Footwear",66,"Kentucky","L","Gray","Spring",4.4,"No","Store Pickup","No","No",47,"Bank Transfer","Weekly"
3143,23,"Female","Sneakers","Footwear",21,"Kansas","L","Magenta","Winter",4,"No","2-Day Shipping","No","No",1,"Venmo","Quarterly"
3145,23,"Female","Boots","Footwear",70,"Maine","L","Beige","Spring",2.6,"No","Free Shipping","No","No",12,"Debit Card","Quarterly"
3148,45,"Female","Sweater","Clothing",99,"North Dakota","M","Pink","Winter",-3,"No","Express","No","No",21,"Credit Card","Weekly"
3149,37,"Female","Shorts","Clothing",35,"West Virginia","L","Purple","Fall",4.3,"No","Free Shipping","No","No",15,"Venmo","Weekly"
3154,56,"Female","Socks","Clothing",88,"Alabama","L","Red","Fall",3.1,"No","Next Day Air","No","No",46,"Venmo","Fortnightly"
3159,30,"Female","Jewelry","Accessories",77,"Mississippi","M","Gray","Winter",4.9,"No","2-Day Shipping","No","No",44,"Credit Card","Monthly"
3160,62,"Female","Hat","Accessories",89,"Louisiana","L","Pink","Winter",2.9,"No","Store Pickup","No","No",4,"Bank Transfer","Quarterly"
3161,28,"Female","Backpack","Accessories",87,"Nebraska","XL","Turquoise","Fall",3.8,"No","Next Day Air","No","No",37,"Cash","Fortnightly"
3165,40,"Female","Dress","Clothing",32,"Arizona","L","Silver","Winter",2.6,"No","Standard","No","No",16,"Credit Card","Annually"
3166,49,"Female","Jacket","Outerwear",92,"Hawaii","M","Lavender","Spring",3,"No","Store Pickup","No","No",38,"Bank Transfer","Every 3 Months"
3170,35,"Female","T-shirt","Clothing",59,"Georgia","M","White","Fall",3.8,"No","Free Shipping","No","No",3,"Venmo","Weekly"
3171,65,"Female","Sunglasses","Accessories",41,"Rhode Island","XL","Charcoal","Spring",4.4,"No","Express","No","No",10,"Credit Card","Fortnightly"
3172,68,"Female","Jewelry","Accessories",26,"Tennessee","M","Maroon","Spring",3.1,"No","Express","No","No",26,"Bank Transfer","Bi-Weekly"
3174,69,"Female","Skirt","Clothing",46,"Washington","L","Teal","Summer",4.9,"No","Next Day Air","No","No",32,"PayPal","Fortnightly"
3175,45,"Female","Pants","Clothing",52,"Oklahoma","L","Orange","Winter",3.8,"No","Store Pickup","No","No",35,"PayPal","Monthly"
3178,55,"Female","Belt","Accessories",52,"Missouri","L","Beige","Fall",3.2,"No","Standard","No","No",31,"Credit Card","Monthly"
3180,57,"Female","Shorts","Clothing",88,"Idaho","M","Olive","Spring",4.3,"No","Free Shipping","No","No",12,"Debit Card","Bi-Weekly"
3182,31,"Female","Jacket","Outerwear",51,"Montana","M","Charcoal","Summer",4.4,"No","Free Shipping","No","No",27,"PayPal","Every 3 Months"
3184,50,"Female","Sneakers","Footwear",56,"Mississippi","M","Green","Winter",3.5,"No","Standard","No","No",14,"Cash","Every 3 Months"
3185,61,"Female","Sweater","Clothing",53,"Hawaii","L","Green","Spring",4.2,"No","2-Day Shipping","No","No",30,"Venmo","Quarterly"
3186,52,"Female","Skirt","Clothing",71,"Ohio","L","Gold","Fall",4.7,"No","Express","No","No",6,"PayPal","Annually"
3187,38,"Female","Jewelry","Accessories",93,"Virginia","S","Cyan","Winter",4.8,"No","Store Pickup","No","No",43,"Venmo","Annually"
3191,41,"Female","Jeans","Clothing",78,"California","S","Purple","Fall",3.4,"No","Free Shipping","No","No",5,"Credit Card","Fortnightly"
3192,62,"Female","Hoodie","Clothing",68,"Mississippi","XL","Maroon","Winter",4.7,"No","Store Pickup","No","No",42,"Credit Card","Every 3 Months"
3194,63,"Female","Gloves","Accessories",99,"Virginia","L","Teal","Winter",4,"No","Express","No","No",35,"Credit Card","Fortnightly"
3195,43,"Female","Sneakers","Footwear",52,"Maryland","L","Gold","Summer",4.6,"No","Standard","No","No",10,"Credit Card","Bi-Weekly"
3196,68,"Female","Sunglasses","Accessories",58,"Missouri","S","Red","Spring",4.9,"No","Next Day Air","No","No",36,"Credit Card","Quarterly"
3197,24,"Female","Belt","Accessories",59,"Wisconsin","L","Maroon","Winter",2.8,"No","Express","No","No",21,"Debit Card","Fortnightly"
3200,59,"Female","Handbag","Accessories",40,"Maine","XL","Pink","Winter",4.2,"No","Express","No","No",16,"PayPal","Monthly"
3205,57,"Female","Jacket","Outerwear",92,"New Mexico","XL","Lavender","Fall",4.3,"No","Free Shipping","No","No",23,"Debit Card","Bi-Weekly"
3210,64,"Female","Shoes","Footwear",31,"Arkansas","L","Peach","Fall",4.3,"No","Standard","No","No",39,"Debit Card","Annually"
3211,30,"Female","Socks","Clothing",67,"Nevada","M","Magenta","Summer",2.9,"No","Express","No","No",43,"Venmo","Bi-Weekly"
3212,53,"Female","Pants","Clothing",65,"Rhode Island","L","Turquoise","Winter",4.9,"No","Standard","No","No",12,"Cash","Monthly"
3215,53,"Female","Skirt","Clothing",78,"Washington","M","Yellow","Spring",3.1,"No","Free Shipping","No","No",6,"Debit Card","Annually"
3216,34,"Female","Coat","Outerwear",90,"Rhode Island","M","Magenta","Summer",2.7,"No","Free Shipping","No","No",10,"PayPal","Every 3 Months"
3217,39,"Female","Hoodie","Clothing",85,"Illinois","S","Olive","Winter",3.4,"No","Next Day Air","No","No",18,"Cash","Weekly"
3218,44,"Female","Sunglasses","Accessories",58,"Oregon","M","Silver","Fall",3.4,"No","Express","No","No",46,"Venmo","Weekly"
3219,37,"Female","Skirt","Clothing",34,"Florida","M","Teal","Fall",3.9,"No","Express","No","No",49,"PayPal","Monthly"
3221,38,"Female","Handbag","Accessories",29,"North Dakota","M","Blue","Fall",4.1,"No","Free Shipping","No","No",16,"Cash","Monthly"
3224,68,"Female","Shirt","Clothing",65,"Montana","S","Gray","Spring",3.9,"No","Standard","No","No",36,"Venmo","Bi-Weekly"
3225,37,"Female","Hoodie","Clothing",80,"Delaware","L","Indigo","Winter",2.7,"No","Free Shipping","No","No",18,"PayPal","Monthly"
3228,28,"Female","Scarf","Accessories",69,"Alaska","XL","White","Fall",2.7,"No","Free Shipping","No","No",42,"Debit Card","Quarterly"
3230,54,"Female","Pants","Clothing",67,"Connecticut","M","Teal","Fall",2.7,"No","Express","No","No",24,"Cash","Monthly"
3231,49,"Female","Sneakers","Footwear",49,"Kansas","M","Olive","Summer",2.5,"No","Next Day Air","No","No",38,"Debit Card","Annually"
3232,62,"Female","Shoes","Footwear",97,"Nevada","M","Maroon","Winter",4.4,"No","Free Shipping","No","No",9,"Credit Card","Annually"
3233,45,"Female","T-shirt","Clothing",34,"Massachusetts","M","White","Spring",4,"No","Next Day Air","No","No",19,"Bank Transfer","Monthly"
3235,49,"Female","Jewelry","Accessories",96,"Washington","M","Black","Winter",2.5,"No","2-Day Shipping","No","No",16,"Debit Card","Quarterly"
3238,61,"Female","T-shirt","Clothing",57,"Vermont","M","Gray","Summer",2.8,"No","Express","No","No",4,"Cash","Weekly"
3239,25,"Female","Sneakers","Footwear",84,"Wyoming","XL","Teal","Fall",3.4,"No","2-Day Shipping","No","No",37,"Cash","Quarterly"
3248,53,"Female","Gloves","Accessories",91,"Arkansas","M","Teal","Summer",3.7,"No","Express","No","No",12,"PayPal","Fortnightly"
3249,22,"Female","T-shirt","Clothing",79,"Pennsylvania","S","Teal","Summer",4.2,"No","Free Shipping","No","No",41,"Bank Transfer","Quarterly"
3252,25,"Female","Coat","Outerwear",20,"Nevada","M","Gold","Winter",3.7,"No","Standard","No","No",39,"Venmo","Quarterly"
3259,31,"Female","Shoes","Footwear",51,"New Jersey","M","Magenta","Spring",4.3,"No","Express","No","No",11,"Credit Card","Bi-Weekly"
3261,39,"Female","Scarf","Accessories",36,"Wisconsin","M","Violet","Summer",4.5,"No","2-Day Shipping","No","No",7,"Credit Card","Annually"
3264,56,"Female","Shorts","Clothing",68,"Vermont","S","Black","Fall",4.4,"No","Express","No","No",31,"Debit Card","Fortnightly"
3266,40,"Female","Sunglasses","Accessories",100,"Alabama","M","White","Winter",3.2,"No","Express","No","No",28,"Credit Card","Fortnightly"
3269,22,"Female","Dress","Clothing",-916,"Arkansas","M","Cyan","Fall",2.8,"No","Free Shipping","No","No",5,"Bank Transfer","Every 3 Months"
3271,59,"Female","Socks","Clothing",25,"Illinois","M","Indigo","Winter",4.7,"No","Express","No","No",48,"PayPal","Annually"
3272,35,"Female","Socks","Clothing",55,"Nevada","XL","Magenta","Spring",4.4,"No","Standard","No","No",30,"Credit Card","Weekly"
3275,46,"Female","Sweater","Clothing",20,"Oklahoma","M","Cyan","Spring",3.9,"No","Store Pickup","No","No",14,"Cash","Fortnightly"
3281,45,"Female","Handbag","Accessories",57,"New York","L","Red","Winter",2.7,"No","Next Day Air","No","No",5,"PayPal","Monthly"
3283,24,"Female","T-shirt","Clothing",94,"California","M","Red","Fall",4.8,"No","Next Day Air","No","No",5,"Credit Card","Monthly"
3288,24,"Female","Skirt","Clothing",63,"West Virginia","L","Black","Spring",4.3,"No","2-Day Shipping","No","No",38,"Credit Card","Weekly"
3294,19,"Female","Coat","Outerwear",91,"West Virginia","M","Gold","Spring",3.5,"No","2-Day Shipping","No","No",47,"Credit Card","Fortnightly"
3297,20,"Female","Blouse","Clothing",23,"Alaska","M","Green","Spring",4.2,"No","Next Day Air","No","No",47,"Venmo","Quarterly"
3300,45,"Female","Shorts","Clothing",32,"South Dakota","L","Teal","Spring",4,"No","2-Day Shipping","No","No",18,"Venmo","Monthly"
3302,36,"Female","Pants","Clothing",58,"Oklahoma","XL","Charcoal","Summer",2.5,"No","Free Shipping","No","No",31,"Credit Card","Fortnightly"
3303,36,"Female","Blouse","Clothing",82,"Alabama","XL","Beige","Winter",4.2,"No","Standard","No","No",31,"Venmo","Bi-Weekly"
3307,63,"Female","Jacket","Outerwear",39,"Colorado","L","Orange","Summer",3.6,"No","Store Pickup","No","No",6,"Venmo","Fortnightly"
3314,55,"Female","Hat","Accessories",30,"Kansas","XL","Black","Fall",3.9,"No","Express","No","No",45,"Credit Card","Monthly"
3317,42,"Female","Socks","Clothing",45,"New Mexico","M","Olive","Summer",3.1,"No","Free Shipping","No","No",5,"Debit Card","Fortnightly"
3319,45,"Female","Jacket","Outerwear",46,"North Dakota","M","Olive","Summer",3.9,"No","Free Shipping","No","No",15,"PayPal","Monthly"
3320,23,"Female","Shorts","Clothing",31,"North Dakota","M","Indigo","Summer",4.3,"No","Next Day Air","No","No",17,"Credit Card","Every 3 Months"
3322,32,"Female","Coat","Outerwear",100,"Maine","S","Charcoal","Winter",4.3,"No","Next Day Air","No","No",3,"Venmo","Annually"
3329,42,"Female","Sandals","Footwear",35,"Wisconsin","M","Violet","Spring",3.2,"No","Free Shipping","No","No",11,"Cash","Bi-Weekly"
3332,55,"Female","Sunglasses","Accessories",58,"California","M","Pink","Summer",3.5,"No","Free Shipping","No","No",39,"PayPal","Quarterly"
3333,27,"Female","T-shirt","Clothing",NA,"Washington","M","Silver","Summer",3.1,"No","2-Day Shipping","No","No",1,"PayPal","Bi-Weekly"
3341,42,"Female","T-shirt","Clothing",36,"Virginia","XL","Maroon","Fall",4.4,"No","Free Shipping","No","No",47,"Credit Card","Fortnightly"
3342,55,"Female","Jacket","Outerwear",50,"Connecticut","XL","Olive","Summer",4.5,"No","Standard","No","No",35,"Credit Card","Monthly"
3343,66,"Female","Jacket","Outerwear",81,"New Jersey","M","Violet","Spring",3.8,"No","Free Shipping","No","No",45,"Credit Card","Weekly"
3344,24,"Female","Shorts","Clothing",31,"Kentucky","XL","Green","Winter",3.6,"No","2-Day Shipping","No","No",6,"Cash","Bi-Weekly"
3348,22,"Female","Shoes","Footwear",70,"Iowa","XL","Cyan","Summer",4.4,"No","Standard","No","No",28,"PayPal","Bi-Weekly"
3349,28,"Female","T-shirt","Clothing",74,"New Hampshire","L","Gray","Winter",2.8,"No","Standard","No","No",15,"Cash","Every 3 Months"
3353,55,"Female","Belt","Accessories",96,"Washington","M","Teal","Summer",2.9,"No","Next Day Air","No","No",7,"Bank Transfer","Bi-Weekly"
3361,22,"Female","Jacket","Outerwear",81,"Minnesota","M","Maroon","Spring",3.3,"No","2-Day Shipping","No","No",47,"Cash","Every 3 Months"
3363,50,"Female","Handbag","Accessories",61,"Tennessee","M","Gray","Summer",3,"No","Next Day Air","No","No",48,"Venmo","Fortnightly"
3365,50,"Female","Scarf","Accessories",33,"Oregon","M","Peach","Fall",3.2,"No","Standard","No","No",7,"Credit Card","Monthly"
3374,70,"Female","Sandals","Footwear",52,"Minnesota","M","Purple","Spring",3.5,"No","Store Pickup","No","No",12,"Debit Card","Every 3 Months"
3375,22,"Female","Blouse","Clothing",47,"Nevada","S","Lavender","Spring",3.7,"No","2-Day Shipping","No","No",41,"Debit Card","Annually"
3376,51,"Female","Boots","Footwear",98,"Connecticut","XL","Yellow","Fall",4.9,"No","Express","No","No",8,"Credit Card","Annually"
3381,41,"Female","Dress","Clothing",52,"North Dakota","L","Blue","Summer",3.8,"No","Standard","No","No",6,"PayPal","Every 3 Months"
3383,34,"Female","Sweater","Clothing",35,"Nebraska","M","Maroon","Spring",2.8,"No","Express","No","No",2,"Bank Transfer","Weekly"
3390,38,"Female","Pants","Clothing",57,"North Carolina","L","Maroon","Fall",3.8,"No","Free Shipping","No","No",39,"Venmo","Annually"
3411,50,"Female","Sandals","Footwear",76,"Ohio","L","Teal","Summer",4.3,"No","Free Shipping","No","No",38,"Bank Transfer","Bi-Weekly"
3416,38,"Female","Blouse","Clothing",68,"New York","M","Gold","Fall",3,"No","2-Day Shipping","No","No",15,"Bank Transfer","Annually"
3417,25,"Female","Sandals","Footwear",53,"Alabama","M","Purple","Spring",3.2,"No","Store Pickup","No","No",11,"Bank Transfer","Every 3 Months"
3426,38,"Female","Hat","Accessories",54,"Michigan","M","Blue","Summer",4.3,"No","Next Day Air","No","No",3,"Debit Card","Bi-Weekly"
3427,47,"Female","Socks","Clothing",35,"Oregon","XL","Magenta","Fall",4.8,"No","2-Day Shipping","No","No",31,"Credit Card","Annually"
3439,26,"Female","Shirt","Clothing",71,"Kentucky","M","Violet","Fall",3,"No","Store Pickup","No","No",33,"Credit Card","Monthly"
3440,43,"Female","Gloves","Accessories",93,"Idaho","M","Gray","Summer",4.5,"No","Express","No","No",25,"Venmo","Quarterly"
